"Time","Starting_State","Event_Type","Variable_Analyzed","Level_Value","Prob_Event","Lower_Event","Upper_Event"
5,"3","success","Infr_Type","Upgrade",0.537610661159238,0.312924945756931,0.688820166947935
6,"3","success","Infr_Type","Upgrade",0.595801116240036,0.356976359618,0.745924212777397
7,"3","success","Infr_Type","Upgrade",0.612730231295943,0.370350889037697,0.761807217478827
8,"3","success","Infr_Type","Upgrade",0.66978538877584,0.417846270101448,0.812692620753413
9,"3","success","Infr_Type","Upgrade",0.68023862897527,0.426208720448466,0.821803958959554
10,"3","success","Infr_Type","Upgrade",0.720159497567703,0.459944636144628,0.854995039318724
11,"3","success","Infr_Type","Upgrade",0.730318157897854,0.468884309201309,0.863065058668784
12,"3","success","Infr_Type","Upgrade",0.785187825762601,0.519426241658118,0.9039808782739
13,"3","success","Infr_Type","Upgrade",0.785187825762601,0.519426241658118,0.9039808782739
14,"3","success","Infr_Type","Upgrade",0.80958816808094,0.535772075210131,0.921898998748979
16,"3","success","Infr_Type","Upgrade",0.841615102981027,0.553485272043693,0.943818705110741
1,"3","cancelled","Infr_Type","New",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","Infr_Type","New",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","Infr_Type","New",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","Infr_Type","New",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","Infr_Type","New",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","Infr_Type","New",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","Infr_Type","New",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","Infr_Type","New",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"3","cancelled","Infr_Type","Upgrade",0.00308669556056718,0,0.00819320504092558
2,"3","cancelled","Infr_Type","Upgrade",0.025665141652536,0,0.0517381852907538
4,"3","cancelled","Infr_Type","Upgrade",0.0425729372329207,0,0.0838075601898416
5,"3","cancelled","Infr_Type","Upgrade",0.0555278091273559,0,0.108079986905493
6,"3","cancelled","Infr_Type","Upgrade",0.0842014414423099,0.0011069496997772,0.160383587007367
7,"3","cancelled","Infr_Type","Upgrade",0.0922537964732312,0.00148673945623279,0.174769927874039
8,"3","cancelled","Infr_Type","Upgrade",0.100510642675259,0.00191287024662334,0.189368262728328
10,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
11,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
12,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
13,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
14,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
16,"3","cancelled","Infr_Type","Upgrade",0.111243920177787,0.00230478624397146,0.208287903429691
1,"4","success","Infr_Type","New",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","Infr_Type","New",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","Infr_Type","New",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","Infr_Type","New",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","Infr_Type","New",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","Infr_Type","New",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","Infr_Type","New",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","Infr_Type","New",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","Infr_Type","New",0.913836540748125,0.750644444826254,0.970226684121489
1,"4","success","Infr_Type","Upgrade",0.0559671535930719,0.00866730979366903,0.101010161472959
2,"4","success","Infr_Type","Upgrade",0.463865450133825,0.271763487276573,0.605292716668037
3,"4","success","Infr_Type","Upgrade",0.55400225136943,0.337357510148763,0.699817028291993
4,"4","success","Infr_Type","Upgrade",0.729419058042744,0.487254104814365,0.857211833701819
5,"4","success","Infr_Type","Upgrade",0.773236863322856,0.528392109750983,0.890965521954042
6,"4","success","Infr_Type","Upgrade",0.837056789686457,0.595599723352815,0.934346014776723
7,"4","success","Infr_Type","Upgrade",0.863018343118575,0.623630242751512,0.950144840384738
8,"4","success","Infr_Type","Upgrade",0.875596372021081,0.638506338539979,0.957188011010177
10,"4","success","Infr_Type","Upgrade",0.923952169372497,0.673992192712471,0.982260325017159
2,"4","cancelled","Infr_Type","New",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","Infr_Type","New",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","Infr_Type","New",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","Infr_Type","New",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","Infr_Type","New",0.0399395051048363,0,0.0895605213846994
2,"4","cancelled","Infr_Type","Upgrade",0.0309522108040025,0,0.0692133796603189
4,"4","cancelled","Infr_Type","Upgrade",0.0378836300287612,0,0.0838266350617598
6,"4","cancelled","Infr_Type","Upgrade",0.0378836300287612,0,0.0838266350617598
8,"4","cancelled","Infr_Type","Upgrade",0.0435127728028989,0,0.0961360811717226
10,"4","cancelled","Infr_Type","Upgrade",0.0435127728028989,0,0.0961360811717226
0.0999999999999091,"1","success","Inv_Element_Category","Cable/Line",0.013303580815337,0,0.0317680826426689
1,"1","success","Inv_Element_Category","Cable/Line",0.13106207061483,0.0666804655147301,0.191002548188814
2,"1","success","Inv_Element_Category","Cable/Line",0.375304534326418,0.258270627721927,0.473872224266143
3,"1","success","Inv_Element_Category","Cable/Line",0.40840384493863,0.284532800829828,0.510828712917483
4,"1","success","Inv_Element_Category","Cable/Line",0.518769356106009,0.377253624780378,0.628126406129697
5,"1","success","Inv_Element_Category","Cable/Line",0.534134006793881,0.390674060903367,0.643817684919689
6,"1","success","Inv_Element_Category","Cable/Line",0.556790789855255,0.410845308142078,0.666582636662596
8,"1","success","Inv_Element_Category","Cable/Line",0.566763814197395,0.419356604946931,0.67674894042042
10,"1","success","Inv_Element_Category","Cable/Line",0.587119656679921,0.43265027695897,0.699532455949083
14,"1","success","Inv_Element_Category","Cable/Line",0.587119656679921,0.43265027695897,0.699532455949083
0.0999999999999091,"1","success","Inv_Element_Category","Nodal Infrastructure",0.00904004800636549,0,0.0222507019803665
1,"1","success","Inv_Element_Category","Nodal Infrastructure",0.0908600146351812,0.030871575438885,0.147135207221424
2,"1","success","Inv_Element_Category","Nodal Infrastructure",0.273139561819455,0.128993554703909,0.39343032483254
3,"1","success","Inv_Element_Category","Nodal Infrastructure",0.299481403837179,0.143261398000613,0.427215836400142
4,"1","success","Inv_Element_Category","Nodal Infrastructure",0.391000843665744,0.196455110908168,0.538445235044671
5,"1","success","Inv_Element_Category","Nodal Infrastructure",0.4042537739621,0.204560696367027,0.55381439637516
6,"1","success","Inv_Element_Category","Nodal Infrastructure",0.424056604374492,0.216920691569469,0.576402043326283
8,"1","success","Inv_Element_Category","Nodal Infrastructure",0.432876258282587,0.222209798816315,0.586483169972976
10,"1","success","Inv_Element_Category","Nodal Infrastructure",0.451083810828061,0.230804105400716,0.608280563052131
14,"1","success","Inv_Element_Category","Nodal Infrastructure",0.451083810828061,0.230804105400716,0.608280563052131
1,"1","cancelled","Inv_Element_Category","Cable/Line",0.0122437832227211,0.00313174274295047,0.0212725335775424
2,"1","cancelled","Inv_Element_Category","Cable/Line",0.126286608811329,0.0836465786392863,0.166942500406825
4,"1","cancelled","Inv_Element_Category","Cable/Line",0.181806648028609,0.124509786692413,0.235353689813337
5,"1","cancelled","Inv_Element_Category","Cable/Line",0.187898156769792,0.129092520979806,0.242733103498117
6,"1","cancelled","Inv_Element_Category","Cable/Line",0.275020030667989,0.19696104610734,0.345491332164071
8,"1","cancelled","Inv_Element_Category","Cable/Line",0.28615661235535,0.205466420718558,0.358652176104583
10,"1","cancelled","Inv_Element_Category","Cable/Line",0.28615661235535,0.205466420718558,0.358652176104583
14,"1","cancelled","Inv_Element_Category","Cable/Line",0.309279183701171,0.213513812643675,0.39338382067177
1,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0190259025589282,0.0045250851663774,0.0333154904147838
2,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.189825959569263,0.119570417251238,0.254475328124941
4,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.268660996437231,0.175311105802763,0.351444233218612
5,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.277133336604195,0.181498861957763,0.361593785564144
6,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.394365950320465,0.270998760906893,0.496855996311431
8,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.408809841273932,0.281976826506474,0.513238824766559
10,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.408809841273932,0.281976826506474,0.513238824766559
14,"1","cancelled","Inv_Element_Category","Nodal Infrastructure",0.4383975532441,0.292874664412226,0.553972552913763
1,"2","success","Inv_Element_Category","Cable/Line",0.0245329092397848,0.0052664997829629,0.0434261589173524
2,"2","success","Inv_Element_Category","Cable/Line",0.10840878377732,0.0513357108472968,0.162048254651357
3,"2","success","Inv_Element_Category","Cable/Line",0.169622734258601,0.0855233369855395,0.245987971757286
4,"2","success","Inv_Element_Category","Cable/Line",0.226973785057962,0.119492200549046,0.321335336995047
5,"2","success","Inv_Element_Category","Cable/Line",0.24778773893936,0.131261734809221,0.348683823008876
6,"2","success","Inv_Element_Category","Cable/Line",0.285975499472042,0.153426876959079,0.397770879468901
8,"2","success","Inv_Element_Category","Cable/Line",0.325934469409281,0.175652634893745,0.448819322092475
10,"2","success","Inv_Element_Category","Cable/Line",0.347269295963551,0.186991264640937,0.47594982260092
12,"2","success","Inv_Element_Category","Cable/Line",0.347269295963551,0.186991264640937,0.47594982260092
1,"2","success","Inv_Element_Category","Nodal Infrastructure",0.0294138755899285,0.00526116921735242,0.0529801433847917
2,"2","success","Inv_Element_Category","Nodal Infrastructure",0.128832613766854,0.0545886950355284,0.197246097173746
3,"2","success","Inv_Element_Category","Nodal Infrastructure",0.200215688299916,0.0910845595247316,0.296243724380891
4,"2","success","Inv_Element_Category","Nodal Infrastructure",0.266137487627002,0.127070339588701,0.383049732996061
5,"2","success","Inv_Element_Category","Nodal Infrastructure",0.289822390789199,0.139505914302526,0.413880647168463
6,"2","success","Inv_Element_Category","Nodal Infrastructure",0.332932118647334,0.163127375699156,0.46828281220922
8,"2","success","Inv_Element_Category","Nodal Infrastructure",0.377544958597654,0.187072532816349,0.523388870215568
10,"2","success","Inv_Element_Category","Nodal Infrastructure",0.401148673924106,0.199134209724301,0.552205981205164
12,"2","success","Inv_Element_Category","Nodal Infrastructure",0.401148673924106,0.199134209724301,0.552205981205164
1,"2","cancelled","Inv_Element_Category","Cable/Line",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","Inv_Element_Category","Cable/Line",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","Inv_Element_Category","Cable/Line",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","Inv_Element_Category","Cable/Line",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","Inv_Element_Category","Cable/Line",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","Inv_Element_Category","Cable/Line",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","Inv_Element_Category","Cable/Line",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","Inv_Element_Category","Cable/Line",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","Inv_Element_Category","Cable/Line",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","Inv_Element_Category","Cable/Line",0.207218118741728,0.10764683537331,0.295678957428996
12,"2","cancelled","Inv_Element_Category","Cable/Line",0.207218118741728,0.10764683537331,0.295678957428996
1,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.00407964706811659,0,0.0100542643743823
2,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0670412262911534,0.0267751025469688,0.105641382872326
3,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0821169465902086,0.033827353767009,0.127993011371477
4,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.142221465311693,0.0637947827925702,0.214078280009205
5,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.150219339105116,0.067759452566132,0.225385364733696
6,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.175322526294426,0.0806681186835292,0.260231316395202
7,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.196008263815402,0.0906388249289986,0.289168341937785
8,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.231497853838857,0.108675295559036,0.33739573725301
9,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.241049326584219,0.113177890182304,0.350482900345507
10,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.260279443816482,0.122518371008841,0.376412584421222
12,"2","cancelled","Inv_Element_Category","Nodal Infrastructure",0.260279443816482,0.122518371008841,0.376412584421222
1,"3","success","Inv_Element_Category","Cable/Line",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","Inv_Element_Category","Cable/Line",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","Inv_Element_Category","Cable/Line",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","Inv_Element_Category","Cable/Line",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","Inv_Element_Category","Cable/Line",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","Inv_Element_Category","Cable/Line",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","Inv_Element_Category","Cable/Line",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","Inv_Element_Category","Cable/Line",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","Inv_Element_Category","Cable/Line",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","Inv_Element_Category","Cable/Line",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","Inv_Element_Category","Cable/Line",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","Inv_Element_Category","Cable/Line",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","Inv_Element_Category","Cable/Line",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","Inv_Element_Category","Cable/Line",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","Inv_Element_Category","Cable/Line",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","success","Inv_Element_Category","Nodal Infrastructure",0.0412963571561299,0.00126529374619677,0.0797229043439915
2,"3","success","Inv_Element_Category","Nodal Infrastructure",0.270596988351298,0.134636681486997,0.38519608813971
3,"3","success","Inv_Element_Category","Nodal Infrastructure",0.336258060549461,0.175628860735731,0.465588566602725
4,"3","success","Inv_Element_Category","Nodal Infrastructure",0.536375803518989,0.314683761118138,0.686352980759126
5,"3","success","Inv_Element_Category","Nodal Infrastructure",0.598397057657555,0.3605592973337,0.747771884671098
6,"3","success","Inv_Element_Category","Nodal Infrastructure",0.657460378442545,0.407990316310849,0.801804944125993
7,"3","success","Inv_Element_Category","Nodal Infrastructure",0.674362792557524,0.422219168082646,0.816470909013987
8,"3","success","Inv_Element_Category","Nodal Infrastructure",0.730307365227966,0.472446641462099,0.862129363649846
9,"3","success","Inv_Element_Category","Nodal Infrastructure",0.740375245769483,0.481229629518808,0.870067727756437
10,"3","success","Inv_Element_Category","Nodal Infrastructure",0.77825789449409,0.516473513512907,0.89831051094756
11,"3","success","Inv_Element_Category","Nodal Infrastructure",0.787746446489242,0.525761033524655,0.90500238453036
12,"3","success","Inv_Element_Category","Nodal Infrastructure",0.83781510973377,0.577516005609214,0.937739798477812
13,"3","success","Inv_Element_Category","Nodal Infrastructure",0.83781510973377,0.577516005609214,0.937739798477812
14,"3","success","Inv_Element_Category","Nodal Infrastructure",0.85937027547861,0.593520838524259,0.951346289568298
16,"3","success","Inv_Element_Category","Nodal Infrastructure",0.886894764032068,0.609968884480585,0.967200579917002
1,"3","cancelled","Inv_Element_Category","Cable/Line",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","Inv_Element_Category","Cable/Line",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","Inv_Element_Category","Cable/Line",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","Inv_Element_Category","Cable/Line",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","Inv_Element_Category","Cable/Line",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","Inv_Element_Category","Cable/Line",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","Inv_Element_Category","Cable/Line",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","Inv_Element_Category","Cable/Line",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.00131817410019164,0,0.0035709617720191
2,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0110322689641869,0,0.0232058809061054
4,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.018391457836944,0,0.0378813032089577
5,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0240806853408183,0,0.0491689580940349
6,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0368340808908482,0,0.0740606483311923
7,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0404566498090807,0,0.0810447535822562
8,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0441903974388177,0,0.0882057774230041
10,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
11,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
12,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
13,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
14,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
16,"3","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0490734829865617,0,0.0975817464980356
1,"4","success","Inv_Element_Category","Cable/Line",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","Inv_Element_Category","Cable/Line",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","Inv_Element_Category","Cable/Line",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","Inv_Element_Category","Cable/Line",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","Inv_Element_Category","Cable/Line",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","Inv_Element_Category","Cable/Line",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","Inv_Element_Category","Cable/Line",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","Inv_Element_Category","Cable/Line",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","Inv_Element_Category","Cable/Line",0.913836540748125,0.750644444826254,0.970226684121489
1,"4","success","Inv_Element_Category","Nodal Infrastructure",0.0367112785602318,0.00548649426234671,0.0669556969316368
2,"4","success","Inv_Element_Category","Nodal Infrastructure",0.332903332636179,0.184412980615385,0.454358697440163
3,"4","success","Inv_Element_Category","Nodal Infrastructure",0.408064317792454,0.232443382468342,0.543502272187679
4,"4","success","Inv_Element_Category","Nodal Infrastructure",0.572111727845954,0.351521375171178,0.717664751871653
5,"4","success","Inv_Element_Category","Nodal Infrastructure",0.61849092847826,0.388065428935693,0.762149127479048
6,"4","success","Inv_Element_Category","Nodal Infrastructure",0.692183706718118,0.451892820762675,0.827130762013296
7,"4","success","Inv_Element_Category","Nodal Infrastructure",0.724993240056002,0.480206426477905,0.854502398899549
8,"4","success","Inv_Element_Category","Nodal Infrastructure",0.741667453525481,0.495491911886407,0.867721239479943
10,"4","success","Inv_Element_Category","Nodal Infrastructure",0.812340288620774,0.534997135069098,0.924266773538767
2,"4","cancelled","Inv_Element_Category","Cable/Line",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","Inv_Element_Category","Cable/Line",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","Inv_Element_Category","Cable/Line",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","Inv_Element_Category","Cable/Line",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","Inv_Element_Category","Cable/Line",0.0399395051048363,0,0.0895605213846994
2,"4","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0578607691534835,0,0.12663211670012
4,"4","cancelled","Inv_Element_Category","Nodal Infrastructure",0.070594612733342,0,0.152759619845458
6,"4","cancelled","Inv_Element_Category","Nodal Infrastructure",0.070594612733342,0,0.152759619845458
8,"4","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0808757553304518,0,0.174245752214546
10,"4","cancelled","Inv_Element_Category","Nodal Infrastructure",0.0808757553304518,0,0.174245752214546
1,"1","success","Inv_Environment","Offshore",0.0458642987544021,0,0.108717527629019
2,"1","success","Inv_Environment","Offshore",0.387645489841237,0.168872462616889,0.548832123536137
4,"1","success","Inv_Environment","Offshore",0.542981925014854,0.276736225200648,0.711218053301409
6,"1","success","Inv_Environment","Offshore",0.563787418506544,0.292647818453195,0.730994798323678
8,"1","success","Inv_Environment","Offshore",0.589979779404419,0.311365832983326,0.755869532257498
10,"1","success","Inv_Environment","Offshore",0.638370620878522,0.332554461971738,0.80406520024073
0.0999999999999091,"1","success","Inv_Environment","Onshore",0.013303580815337,0,0.0317680826426689
1,"1","success","Inv_Environment","Onshore",0.13106207061483,0.0666804655147301,0.191002548188814
2,"1","success","Inv_Environment","Onshore",0.375304534326418,0.258270627721927,0.473872224266143
3,"1","success","Inv_Environment","Onshore",0.40840384493863,0.284532800829828,0.510828712917483
4,"1","success","Inv_Environment","Onshore",0.518769356106009,0.377253624780378,0.628126406129697
5,"1","success","Inv_Environment","Onshore",0.534134006793881,0.390674060903367,0.643817684919689
6,"1","success","Inv_Environment","Onshore",0.556790789855255,0.410845308142078,0.666582636662596
8,"1","success","Inv_Environment","Onshore",0.566763814197395,0.419356604946931,0.67674894042042
10,"1","success","Inv_Environment","Onshore",0.587119656679921,0.43265027695897,0.699532455949083
14,"1","success","Inv_Environment","Onshore",0.587119656679921,0.43265027695897,0.699532455949083
2,"1","cancelled","Inv_Environment","Offshore",0.126634219524655,0.0679332014757448,0.181638282027639
3,"1","cancelled","Inv_Environment","Offshore",0.131690930153651,0.070903894884164,0.188500913279115
4,"1","cancelled","Inv_Environment","Offshore",0.240624964658616,0.140076961652796,0.32941621681858
6,"1","cancelled","Inv_Environment","Offshore",0.306378252938614,0.184461292615258,0.410069536074739
8,"1","cancelled","Inv_Environment","Offshore",0.401725796608954,0.247796612122027,0.524155264106233
10,"1","cancelled","Inv_Environment","Offshore",0.42399363702697,0.259516992499467,0.551936605128404
14,"1","cancelled","Inv_Environment","Offshore",0.42399363702697,0.259516992499467,0.551936605128404
1,"1","cancelled","Inv_Environment","Onshore",0.0122437832227211,0.00313174274295047,0.0212725335775424
2,"1","cancelled","Inv_Environment","Onshore",0.126286608811329,0.0836465786392863,0.166942500406825
4,"1","cancelled","Inv_Environment","Onshore",0.181806648028609,0.124509786692413,0.235353689813337
5,"1","cancelled","Inv_Environment","Onshore",0.187898156769792,0.129092520979806,0.242733103498117
6,"1","cancelled","Inv_Environment","Onshore",0.275020030667989,0.19696104610734,0.345491332164071
8,"1","cancelled","Inv_Environment","Onshore",0.28615661235535,0.205466420718558,0.358652176104583
10,"1","cancelled","Inv_Environment","Onshore",0.28615661235535,0.205466420718558,0.358652176104583
14,"1","cancelled","Inv_Environment","Onshore",0.309279183701171,0.213513812643675,0.39338382067177
1,"2","success","Inv_Environment","Offshore",0.0314974175398155,0,0.0705843522471069
2,"2","success","Inv_Environment","Offshore",0.123929615242641,0.0211572279359068,0.215911542738906
4,"2","success","Inv_Environment","Offshore",0.164491108965704,0.0300945282683994,0.280264801732622
5,"2","success","Inv_Environment","Offshore",0.190133019247234,0.0347651456892526,0.320492288913506
6,"2","success","Inv_Environment","Offshore",0.218191544212842,0.039812206476076,0.363432376809245
8,"2","success","Inv_Environment","Offshore",0.218191544212842,0.039812206476076,0.363432376809245
10,"2","success","Inv_Environment","Offshore",0.218191544212842,0.039812206476076,0.363432376809245
1,"2","success","Inv_Environment","Onshore",0.0245329092397848,0.0052664997829629,0.0434261589173524
2,"2","success","Inv_Environment","Onshore",0.10840878377732,0.0513357108472968,0.162048254651357
3,"2","success","Inv_Environment","Onshore",0.169622734258601,0.0855233369855395,0.245987971757286
4,"2","success","Inv_Environment","Onshore",0.226973785057962,0.119492200549046,0.321335336995047
5,"2","success","Inv_Environment","Onshore",0.24778773893936,0.131261734809221,0.348683823008876
6,"2","success","Inv_Environment","Onshore",0.285975499472042,0.153426876959079,0.397770879468901
8,"2","success","Inv_Environment","Onshore",0.325934469409281,0.175652634893745,0.448819322092475
10,"2","success","Inv_Environment","Onshore",0.347269295963551,0.186991264640937,0.47594982260092
12,"2","success","Inv_Environment","Onshore",0.347269295963551,0.186991264640937,0.47594982260092
1,"2","cancelled","Inv_Environment","Offshore",0.0140699033013952,0,0.0354507003141279
2,"2","cancelled","Inv_Environment","Offshore",0.19316532530928,0.031556500986374,0.327805707874218
4,"2","cancelled","Inv_Environment","Offshore",0.218410409847037,0.030067386586089,0.370180691950001
6,"2","cancelled","Inv_Environment","Offshore",0.218410409847037,0.030067386586089,0.370180691950001
8,"2","cancelled","Inv_Environment","Offshore",0.218410409847037,0.030067386586089,0.370180691950001
10,"2","cancelled","Inv_Environment","Offshore",0.218410409847037,0.030067386586089,0.370180691950001
1,"2","cancelled","Inv_Environment","Onshore",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","Inv_Environment","Onshore",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","Inv_Environment","Onshore",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","Inv_Environment","Onshore",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","Inv_Environment","Onshore",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","Inv_Environment","Onshore",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","Inv_Environment","Onshore",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","Inv_Environment","Onshore",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","Inv_Environment","Onshore",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","Inv_Environment","Onshore",0.207218118741728,0.10764683537331,0.295678957428996
