Inv_index,Tstart,Tstop,from,to,Inv_Line_Length_km,Inv_Technology,Capacity_MW,Voltage_kV,Inv_Element type,Project_Country_ISO3,Project_N_Countries,Project_Region,Project_Jurisdiction,Infr_Type,Inv_Element_Category,Inv_Environment,Covid19,NewDirective
1752,2024.0,2026.0,4,4,87.0,AC,0.0,330.0,ACTransmissionLine,EST,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1753,2022.0,2024.0,2,4,70.0,AC,0.0,330.0,ACTransmissionLine,EST,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1753,2024.0,2026.0,4,4,70.0,AC,0.0,330.0,ACTransmissionLine,EST,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1754,2022.0,2024.0,2,4,0.0,AC,0.0,330.0,OnshoreSubstation,EST,1.0,EU,Internal,Upgrade,Nodal Infrastructure,Onshore,1,1
1754,2024.0,2026.0,4,4,0.0,AC,0.0,330.0,OnshoreSubstation,EST,1.0,EU,Internal,Upgrade,Nodal Infrastructure,Onshore,1,1
1755,2022.0,2026.0,1,2,150.0,AC,1000.0,220.0,OffshoreACTransmissionCable,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1756,2022.0,2024.0,1,6,85.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1757,2022.0,2024.0,1,6,90.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1758,2022.0,2026.0,1,2,95.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1759,2022.0,2024.0,1,2,773.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1759,2024.0,2026.0,2,2,773.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1760,2022.0,2024.0,1,2,120.0,DC,700.0,450.0,OffshoreDCTransmissionCable,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1760,2024.0,2026.0,2,2,120.0,DC,700.0,450.0,OffshoreDCTransmissionCable,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1761,2022.0,2026.0,1,2,0.0,AC,1000.0,220.0,OffshoreSubstation,EST;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Offshore,1,1
1762,2022.0,2024.0,1,2,250.0,AC,0.0,400.0,ACTransmissionLine,FIN;SWE,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1762,2024.0,2026.0,2,2,250.0,AC,0.0,400.0,ACTransmissionLine,FIN;SWE,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1763,2022.0,2026.0,3,3,1.0,AC,0.0,380.0,ACTransmissionLine,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,1,1
1764,2022.0,2026.0,1,6,475.0,AC,0.0,400.0,ACTransmissionLine,SWE,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1765,2022.0,2026.0,1,2,160.0,DC,700.0,525.0,OffshoreDCTransmissionCable,DNK;SWE,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1766,2022.0,2026.0,3,3,81.5,AC,0.0,400.0,ACTransmissionLine,CZE;DEU,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
1767,2022.0,2026.0,3,3,1.0,AC,0.0,220.0,ACTransmissionLine,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,1,1
1768,2022.0,2026.0,3,3,1.0,AC,0.0,380.0,ACTransmissionLine,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1769,2022.0,2026.0,2,6,66.3,AC,0.0,330.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1770,2022.0,2026.0,2,6,28.7,AC,0.0,330.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1771,2022.0,2026.0,2,2,107.8,AC,0.0,330.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1772,2022.0,2024.0,2,5,27.8,AC,0.0,220.0,ACTransmissionLine,DEU;LUX,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
1773,2022.0,2026.0,2,2,20.3,AC,0.0,220.0,ACTransmissionLine,DEU;LUX,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
1774,2022.0,2026.0,2,2,57.7,AC,0.0,330.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1775,2022.0,2026.0,2,2,41.0,AC,0.0,330.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1777,2022.0,2024.0,1,2,215.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1777,2024.0,2026.0,2,2,215.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1778,2022.0,2024.0,1,2,0.0,AC,0.0,330.0,OnshoreSubstation,LTU,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1778,2024.0,2026.0,2,2,0.0,AC,0.0,330.0,OnshoreSubstation,LTU,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1779,2022.0,2024.0,2,6,70.0,AC,0.0,220.0,OnshoreSubstation,LTU,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1780,2022.0,2024.0,2,3,300.0,AC,0.0,400.0,ACTransmissionLine,FIN,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1780,2024.0,2026.0,3,3,300.0,AC,0.0,400.0,ACTransmissionLine,FIN,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1781,2022.0,2024.0,2,3,290.0,AC,0.0,400.0,ACTransmissionLine,FIN,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1781,2024.0,2026.0,3,3,290.0,AC,0.0,400.0,ACTransmissionLine,FIN,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1782,2022.0,2026.0,1,1,1155.0,DC,1000.0,500.0,OffshoreDCTransmissionCable,GEO;ROU,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1783,2022.0,2026.0,4,5,90.0,AC,0.0,400.0,ACTransmissionLine,LTU;LVA;SWE,3.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1784,2022.0,2026.0,3,6,98.0,AC,0.0,400.0,ACTransmissionLine,LTU;LVA;SWE,3.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1785,2022.0,2024.0,1,2,100.0,AC,0.0,400.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1785,2024.0,2026.0,2,2,100.0,AC,0.0,400.0,ACTransmissionLine,EST;FIN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1787,2022.0,2026.0,2,2,140.0,AC,0.0,400.0,ACTransmissionLine,GRC;TUR,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1788,2022.0,2024.0,1,6,170.0,AC,0.0,330.0,ACTransmissionLine,LTU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1789,2022.0,2024.0,1,6,72.0,AC,0.0,330.0,ACTransmissionLine,LTU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1791,2022.0,2024.0,2,3,60.0,DC,1400.0,1050.0,OffshoreSubstation,BEL,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1791,2024.0,2026.0,3,3,60.0,DC,1400.0,1050.0,OffshoreSubstation,BEL,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1792,2022.0,2024.0,3,6,512.0,DC,1000.0,500.0,OffshoreDCTransmissionCable,CYP;EGY,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1793,2022.0,2026.0,1,2,229.0,DC,1200.0,525.0,OffshoreDCTransmissionCable,DEU;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1794,2022.0,2026.0,1,2,193.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1795,2022.0,2024.0,3,4,424.0,DC,1000.0,500.0,OffshoreDCTransmissionCable,ITA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1795,2024.0,2026.0,4,4,424.0,DC,1000.0,500.0,OffshoreDCTransmissionCable,ITA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1796,2022.0,2026.0,2,2,116.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1797,2022.0,2026.0,2,2,42.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1798,2022.0,2024.0,2,3,9.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1798,2024.0,2026.0,3,3,9.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1799,2022.0,2024.0,1,2,275.0,DC,1000.0,400.0,OffshoreDCTransmissionCable,GRC;ITA,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1799,2024.0,2026.0,2,2,275.0,DC,1000.0,400.0,OffshoreDCTransmissionCable,GRC;ITA,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1804,2022.0,2024.0,1,6,85.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1805,2022.0,2026.0,2,2,71.0,AC,0.0,220.0,ACTransmissionLine,AUT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1806,2022.0,2024.0,1,6,156.0,AC,0.0,220.0,ACTransmissionLine,AUT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1808,2022.0,2024.0,1,2,60.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1808,2024.0,2026.0,2,2,60.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1809,2022.0,2024.0,1,2,60.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1809,2024.0,2026.0,2,2,60.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1810,2022.0,2024.0,1,2,100.0,DC,1250.0,320.0,DCTransmissionLine,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1810,2024.0,2026.0,2,2,100.0,DC,1250.0,320.0,DCTransmissionLine,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1811,2022.0,2024.0,1,2,100.0,DC,1250.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1811,2024.0,2026.0,2,2,100.0,DC,1250.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1812,2022.0,2024.0,1,2,80.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1812,2024.0,2026.0,2,2,80.0,AC,0.0,225.0,OffshoreACTransmissionCable,FRA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1813,2022.0,2024.0,1,2,140.0,DC,0.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1813,2024.0,2026.0,2,2,140.0,DC,0.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1815,2022.0,2026.0,1,6,0.0,AC,0.0,0.0,OffshoreSubstation,DEU;DNK;NLD,3.0,EU,Cross-border,New,Nodal Infrastructure,Offshore,1,1
1816,2022.0,2026.0,1,6,0.0,AC,0.0,0.0,OffshoreSubstation,DEU;DNK;NLD,3.0,EU,Cross-border,New,Nodal Infrastructure,Offshore,1,1
1817,2022.0,2026.0,1,6,351.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;DNK;NLD,3.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1818,2022.0,2026.0,1,6,226.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;DNK;NLD,3.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1819,2022.0,2026.0,1,6,125.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;DNK;NLD,3.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1827,2022.0,2026.0,3,4,109.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1832,2022.0,2026.0,2,2,0.0,AC,0.0,0.0,Transformer,HUN;ROU,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1833,2022.0,2026.0,2,2,22.0,AC,0.0,220.0,ACTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1834,2022.0,2026.0,2,2,38.0,AC,0.0,220.0,ACTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1835,2022.0,2026.0,2,2,20.2,AC,0.0,220.0,ACTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1836,2022.0,2026.0,2,2,43.9,AC,0.0,400.0,ACTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1838,2024.0,2026.0,1,1,400.0,DC,1200.0,320.0,DCTransmissionLine,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1839,2024.0,2026.0,2,2,0.0,AC,0.0,400.0,OnshoreSubstation,BGR;SRB,2.0,Extra-EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1840,2024.0,2026.0,2,2,0.0,AC,0.0,400.0,OnshoreSubstation,HUN;SRB,2.0,Extra-EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1844,2024.0,2026.0,1,1,119.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1846,2024.0,2026.0,3,3,111.0,AC,0.0,400.0,ACTransmissionLine,BIH;HRV,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1847,2024.0,2026.0,4,4,1.0,AC,0.0,380.0,Transformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1854,2024.0,2026.0,1,1,125.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1855,2024.0,2026.0,1,1,276.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1856,2024.0,2026.0,1,1,1.0,AC,0.0,220.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1857,2024.0,2026.0,1,1,1.0,AC,0.0,380.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1858,2024.0,2026.0,1,1,1.0,AC,0.0,220.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1859,2024.0,2026.0,1,1,1.0,AC,0.0,380.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1860,2024.0,2026.0,3,3,148.0,AC,0.0,400.0,ACTransmissionLine,MDA;ROU,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1861,2024.0,2026.0,2,2,0.0,AC,0.0,0.0,OnshoreSubstation,MDA;ROU,2.0,Extra-EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1862,2024.0,2026.0,2,2,62.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1863,2024.0,2026.0,2,2,176.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1864,2024.0,2026.0,2,2,116.55,AC,0.0,220.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1865,2024.0,2026.0,2,2,59.62,AC,0.0,400.0,ACTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1868,2024.0,2026.0,2,2,38.0,AC,0.0,220.0,ACTransmissionLine,AUT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1869,2024.0,2026.0,1,1,48.0,AC,0.0,380.0,ACTransmissionLine,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1878,2024.0,2026.0,1,1,20.0,DC,1200.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1879,2024.0,2026.0,1,1,0.0,DC,2000.0,525.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1881,2024.0,2026.0,1,1,0.0,DC,2000.0,525.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1883,2024.0,2026.0,1,1,0.0,DC,2000.0,525.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1885,2024.0,2026.0,1,1,20.0,DC,1200.0,320.0,OffshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1886,2024.0,2026.0,1,2,160.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1887,2024.0,2026.0,1,2,90.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1888,2024.0,2026.0,3,6,91.0,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1889,2024.0,2026.0,2,2,440.0,DC,2000.0,500.0,DCTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1913,2024.0,2026.0,2,2,500.0,DC,2000.0,500.0,DCTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1917,2024.0,2026.0,2,2,150.0,AC,0.0,220.0,DCTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1918,2024.0,2026.0,2,2,425.0,DC,1000.0,500.0,DCTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1919,2024.0,2026.0,2,2,345.0,DC,2000.0,500.0,DCTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1921,2024.0,2026.0,2,2,500.0,DC,1000.0,500.0,OffshoreDCTransmissionCable,ITA,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1934,2024.0,2026.0,1,6,330.0,DC,1200.0,525.0,OffshoreDCTransmissionCable,GBR;NLD,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1935,2024.0,2026.0,1,2,124.0,AC,0.0,220.0,OffshoreSubstation,IRL,1.0,EU,Internal,New,Nodal Infrastructure,Offshore,1,1
1936,2024.0,2026.0,1,1,250.0,DC,1400.0,525.0,OffshoreDCTransmissionCable,BEL;DEU;DNK;NOR,4.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1937,2024.0,2026.0,1,1,200.0,DC,1400.0,525.0,OffshoreDCTransmissionCable,BEL;DEU;DNK;NOR,4.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1938,2024.0,2026.0,1,1,350.0,DC,1400.0,525.0,OffshoreDCTransmissionCable,BEL;DEU;DNK;NOR,4.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1939,2024.0,2026.0,1,1,780.0,DC,1400.0,525.0,OffshoreDCTransmissionCable,BEL;DEU;DNK;NOR,4.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1940,2024.0,2026.0,2,2,249.0,DC,700.0,525.0,OffshoreDCTransmissionCable,DNK;NOR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1941,2024.0,2026.0,2,1,0.0,DC,150.0,420.0,BackToBackSubstation,FIN;NOR,2.0,Extra-EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1942,2024.0,2026.0,4,4,1.0,AC,0.0,380.0,Transformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1943,2024.0,2026.0,1,1,810.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1944,2024.0,2026.0,2,2,72.4,AC,0.0,380.0,ACTransmissionLine,DEU;LUX,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
1945,2024.0,2026.0,1,2,940.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DZA;ITA;TUN,3.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1946,2024.0,2026.0,1,2,590.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DZA;ITA;TUN,3.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1947,2024.0,2026.0,1,2,600.0,AC,0.0,400.0,ACTransmissionLine,DZA;ITA;TUN,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1948,2024.0,2026.0,1,2,500.0,AC,0.0,400.0,ACTransmissionLine,DZA;ITA;TUN,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1953,2024.0,2026.0,1,2,50.0,AC,0.0,330.0,ACTransmissionLine,LTU;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1954,2024.0,2026.0,1,2,65.0,AC,0.0,330.0,ACTransmissionLine,LTU;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1955,2024.0,2026.0,1,1,1.0,AC,0.0,220.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1956,2024.0,2026.0,1,1,1.0,AC,0.0,220.0,PhaseShiftingTransformer,CHE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1957,2024.0,2026.0,1,1,700.0,DC,2091.0,525.0,DCTransmissionLine,ESP;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1958,2024.0,2026.0,1,1,800.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;EST;LVA,3.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1960,2024.0,2026.0,1,1,30.0,DC,2000.0,525.0,DCTransmissionLine,DEU;NLD,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1962,2024.0,2026.0,2,2,80.0,AC,0.0,400.0,ACTransmissionLine,CHE;ITA,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1963,2024.0,2026.0,1,1,100.0,DC,2000.0,525.0,OffshoreDCTransmissionCable,DEU;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
1964,2024.0,2026.0,1,1,1000.0,DC,3000.0,525.0,Subsea Cable,DEU;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1965,2024.0,2026.0,4,5,0.0,AC,0.0,400.0,OnshoreSubstation,PRT,1.0,EU,Internal,Upgrade,Nodal Infrastructure,Onshore,1,1
1966,2024.0,2026.0,1,6,0.0,AC,0.0,220.0,ReactiveCompensationDevice,EST;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1967,2024.0,2026.0,1,2,170.0,AC,0.0,330.0,ACTransmissionLine,LTU;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1968,2024.0,2026.0,1,2,72.0,AC,0.0,330.0,ACTransmissionLine,LTU;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1969,2024.0,2026.0,1,2,0.0,AC,0.0,330.0,OnshoreSubstation,LTU;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1970,2024.0,2026.0,1,6,0.0,AC,0.0,330.0,ReactiveCompensationDevice,LTU;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1971,2024.0,2026.0,1,2,0.0,AC,0.0,330.0,ReactiveCompensationDevice,LTU;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1972,2024.0,2026.0,1,1,310.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1973,2024.0,2026.0,1,1,503.0,DC,2000.0,1050.0,OffshoreDCTransmissionCable,BEL;NLD,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
1974,2024.0,2026.0,2,2,20.0,AC,0.0,380.0,ACTransmissionLine,DEU;LUX,2.0,EU,Internal,Upgrade,Cable/Line,Onshore,1,1
1975,2024.0,2026.0,2,2,0.0,AC,0.0,380.0,OnshoreSubstation,DEU;LUX,2.0,EU,Internal,Upgrade,Nodal Infrastructure,Onshore,1,1
1976,2024.0,2026.0,1,2,0.0,AC,0.0,330.0,OnshoreSubstation,EST;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1977,2024.0,2026.0,1,2,0.0,AC,0.0,330.0,OnshoreSubstation,LTU;LVA,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1978,2024.0,2026.0,1,2,40.0,AC,0.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1979,2024.0,2026.0,2,2,0.0,AC,0.0,330.0,OnshoreSubstation,EST;FIN,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,1
1980,2024.0,2026.0,1,1,0.0,AC,0.0,0.0,OffshoreDCTransmissionCable,PRT,1.0,EU,Internal,New,Cable/Line,Offshore,1,1
1981,2024.0,2026.0,1,1,0.0,DC,1200.0,320.0,OnshoreSubstation,FRA,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
1983,2024.0,2026.0,2,2,258.8,AC,0.0,400.0,ACTransmissionLine,MDA;ROU,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
1984,2024.0,2026.0,2,2,523.0,DC,2000.0,525.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1985,2024.0,2026.0,2,2,461.0,DC,2000.0,525.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
1986,2024.0,2026.0,1,1,238.0,DC,2500.0,525.0,DCTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1987,2024.0,2026.0,1,1,830.0,DC,2500.0,525.0,DCTransmissionLine,HUN;ROU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
1988,2024.0,2026.0,2,2,170.0,AC,0.0,400.0,ACTransmissionLine,ALB;GRC,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
